slope,manning_n,score,wse_rmse_m,wse_bias_m,velocity_rmse_ms,velocity_bias_ms,n_wse,n_velocity
0.0012,0.05,1.5469765856813573,1.1679975037525574,-0.8953753087196858,0.3789790819287999,0.3466900827699543,4715,4
0.0004487094833883728,0.030000000000000002,1.5616731076055594,1.1756875353914074,-0.9037587054866886,0.3859855722141522,0.35363896750623847,4715,4
0.00035088212858554386,0.025,1.6084651117576467,1.199485393734087,-0.9296056766273283,0.40897971802355965,0.3765301445312905,4715,4
0.0009383767669073588,0.04,1.6258205571426934,1.2080969740094682,-0.9388721365775242,0.417723583133225,0.3852285035696582,4715,4
0.0012,0.045,1.6299166541835812,1.2101337080238683,-0.9410615216188185,0.419782946159713,0.3872673361750667,4715,4
0.0007337924638929234,0.035,1.6341645877145088,1.2122484814753256,-0.9433330717689605,0.4219161062391831,0.3893742428743717,4715,4
0.0005738114998740221,0.030000000000000002,1.6590893682626147,1.22468603047552,-0.9568720150766743,0.43440333778709467,0.4016963390391972,4715,4
0.0004487094833883728,0.025,1.7065376347251984,1.2476676750603788,-0.9812532168813501,0.45886995966481964,0.4257905699738741,4715,4
0.0012,0.04,1.7241460418731118,1.256023809600875,-0.9900687397241604,0.4681222322722368,0.4348889435940693,4715,4
0.0009383767669073588,0.035,1.7326950923093927,1.2600480570923316,-0.9942991430425903,0.4726470352170611,0.4393361398577556,4715,4
0.0007337924638929234,0.030000000000000002,1.7580276112779103,1.2718408072761689,-1.0066554858042014,0.4861868040017413,0.4526348316739611,4715,4
0.0005738114998740221,0.025,1.8087708898856465,1.2943238275213,-1.030362722334754,0.5144470623643463,0.48078192208116055,4715,4
0.0012,0.035,1.835743847839251,1.3061712973616273,-1.042662487451219,0.5295725504776236,0.4956754292904654,4715,4
0.0009383767669073588,0.030000000000000002,1.8619025967832914,1.3174632442279866,-1.0543294582671863,0.5444393525553048,0.5103038117135597,4715,4
0.0007337924638929234,0.025,1.9120665007521827,1.3386010761274691,-1.0761560595896726,0.5734654246247134,0.5388065999307086,4715,4
0.0012,0.030000000000000002,1.966559379299059,1.360741204348909,-1.099092371887328,0.60581817495015,0.5705596880396508,4715,4
0.0009383767669073588,0.025,2.018155249631661,1.3809040082769244,-1.1198204732447081,0.6372512413547364,0.6013764160790324,4715,4
0.0012,0.025,2.1283145900740026,1.4209393243236954,-1.160909250081155,0.707375265750307,0.6702404873664451,4715,4
